"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0075522","IRES-dependent viral translational initiation",11,0.591281664869805,1.38168552541041,0.117161716171617,0.117161716171617,0.360311572952961,3692,"tags=55%, list=24%, signal=42%","68184/27979/20823/19205/13669/55944"
"GO:0050920","regulation of chemotaxis",174,0.320214035110772,1.21849376636275,0.117298578199052,0.117298578199052,0.360511567894466,2137,"tags=21%, list=14%, signal=18%","12978/16149/12977/18787/232983/18829/268902/13614/22339/20296/20304/243743/16176/83430/74464/16803/18595/12261/105855/18591/20303/17127/67263/17242/20563/13508/14172/20354/108151/20315/21828/20361/21983/20583/20353/15235"
"GO:0045332","phospholipid translocation",38,0.439729672284427,1.32221093746493,0.117391304347826,0.117391304347826,0.360575751549594,3065,"tags=32%, list=20%, signal=25%","319767/71345/16534/11304/18828/18669/228432/22038/18671/238257/18753/66943"
"GO:0000272","polysaccharide catabolic process",16,-0.478521759384158,-1.3758064550076,0.117647058823529,0.117647058823529,0.360919557631314,1267,"tags=25%, list=8%, signal=23%","12421/244416/110095/71884"
"GO:0010839","negative regulation of keratinocyte proliferation",14,-0.506396481709057,-1.37505820770607,0.117647058823529,0.117647058823529,0.360919557631314,186,"tags=29%, list=1%, signal=28%","14183/380614/223650/235505"
"GO:0003084","positive regulation of systemic arterial blood pressure",16,0.53691691254465,1.35918988877669,0.117834394904459,0.117834394904459,0.361052885357277,2248,"tags=38%, list=14%, signal=32%","54140/11549/11606/13057/11539/11421"
"GO:0043094","cellular metabolic compound salvage",16,0.536698229064172,1.35863629776743,0.117834394904459,0.117834394904459,0.361052885357277,5254,"tags=62%, list=34%, signal=41%","80914/11821/216134/11534/67870/11717/67873/109674/104923/66902"
"GO:0051054","positive regulation of DNA metabolic process",201,0.314708775813445,1.20764220333967,0.118063754427391,0.118063754427391,0.361534941787225,3149,"tags=26%, list=20%, signal=21%","20877/72107/19361/21926/19264/12189/18005/22339/214901/14235/19362/231440/14186/18591/234344/30877/245474/381678/13078/21939/16009/12462/320209/69583/12466/69263/16193/71991/18148/15234/22042/106344/328440/12469/21853/72544/13871/27050/12144/12465/107823/17314/224008/216853/12461/14194/18753/14173/12468/21849/11991/332110/75467"
"GO:0002691","regulation of cellular extravasation",35,0.44277417060058,1.31597991110105,0.118248175182482,0.118248175182482,0.361802365667082,3407,"tags=43%, list=22%, signal=34%","19204/14347/20296/20344/16401/20300/17242/16175/20315/20339/71785/56532/14345/83964/84094"
"GO:0035270","endocrine system development",79,0.366296009589957,1.25708971864817,0.118351063829787,0.118351063829787,0.361802365667082,1939,"tags=20%, list=12%, signal=18%","15364/20897/18121/20677/18576/18595/14912/12571/17932/17127/17242/214593/12156/14465/22346/16193"
"GO:0051262","protein tetramerization",65,0.380625710510088,1.26290198045231,0.118367346938776,0.118367346938776,0.361802365667082,2756,"tags=26%, list=18%, signal=22%","28240/56847/21877/20135/16515/20656/11720/20133/193034/14026/108037/16678/19305/66590/16504/432508/11830"
"GO:0007342","fusion of sperm to egg plasma membrane involved in single fertilization",10,-0.561828736326291,-1.40979483802136,0.118811881188119,0.118811881188119,0.362719329942983,65,"tags=30%, list=0%, signal=30%","280668/14276/69032"
"GO:0097035","regulation of membrane lipid distribution",46,0.410738040299525,1.28155566242262,0.118811881188119,0.118811881188119,0.362719329942983,3065,"tags=28%, list=20%, signal=23%","319767/71345/16534/11304/18828/18669/228432/22038/18671/68865/238257/18753/66943"
"GO:0090026","positive regulation of monocyte chemotaxis",15,0.548778132063423,1.37172614414095,0.118971061093248,0.118971061093248,0.362984494828094,556,"tags=27%, list=4%, signal=26%","18787/232983/20296/20304"
"GO:0060541","respiratory system development",209,0.313903130581538,1.210563076446,0.119212962962963,0.119212962962963,0.363489584221727,3277,"tags=25%, list=21%, signal=20%","16878/15364/12654/21926/20897/56847/14219/22339/18121/15245/13036/18595/19662/22762/14186/17313/207607/77411/17932/15375/15223/15483/16948/74155/319939/214384/24064/14726/14465/14172/231872/14180/14734/74178/19664/16011/21853/11421/50785/16950/20666/22121/74591/18128/13395/18109/12168/14173/16000/30051/16889/14178/22601"
"GO:0051146","striated muscle cell differentiation",256,-0.229459223659567,-1.09120411116258,0.119281455107493,0.119281455107493,0.363489584221727,2641,"tags=20%, list=17%, signal=16%","208727/54720/67220/19013/237500/13007/56717/56637/12390/225288/19055/26416/74103/20181/17260/93759/16691/193385/11790/234214/17868/18133/21833/12064/17341/17329/57810/24051/211323/12558/50874/26903/259300/232854/227721/93689/56642/50490/218772/13400/110196/12373/12023/18019/11464/16669/226101/74376/59006/11472"
"GO:0032673","regulation of interleukin-4 production",19,0.504829993489892,1.33116314384241,0.119448698315467,0.119448698315467,0.363778355626052,1595,"tags=26%, list=10%, signal=24%","77125/12522/12479/20539/20963"
"GO:2001222","regulation of neuron migration",47,0.411623609858207,1.28286889444298,0.11965811965812,0.11965811965812,0.364195151466544,1810,"tags=23%, list=12%, signal=21%","210801/245555/12322/12550/13869/240641/67263/17242/209012/19699/26419"
"GO:0050868","negative regulation of T cell activation",98,0.352469447014221,1.24231885753625,0.12,0.12,0.3646525429724,1494,"tags=18%, list=10%, signal=17%","26365/16149/16792/14960/208154/14961/17131/14190/19260/16854/434215/243910/15223/15216/16190/17242/16453/12400"
"GO:2000146","negative regulation of cell motility",256,0.304717608955534,1.19495894083198,0.120089786756453,0.120089786756453,0.3646525429724,2240,"tags=18%, list=14%, signal=16%","77125/20319/67451/212539/16149/245555/18787/12739/21926/20927/16181/19281/260315/18121/20317/93672/21857/78771/16666/170942/15116/18591/11857/12550/13869/69237/20300/214384/13078/20563/114715/16009/19733/114886/269951/14026/11539/20315/14114/13179/100952/29876/12741/19664/16011/227733"
"GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",110,0.34343833989277,1.23371815457387,0.120101137800253,0.120101137800253,0.3646525429724,2608,"tags=24%, list=17%, signal=20%","20510/16792/170770/20201/21926/14219/93672/14066/326623/17127/18436/12828/83383/15510/20963/18049/16818/76854/14694/14062/109689/12122/27050/332579/18174/50768"
"GO:0006826","iron ion transport",48,0.408281388223918,1.27481192471503,0.120171673819742,0.120171673819742,0.3646525429724,2169,"tags=23%, list=14%, signal=20%","171284/84506/16819/18173/217721/15216/22041/68428/14057/14319/22042"
"GO:0050852","T cell receptor signaling pathway",92,-0.285178079170166,-1.17647082305084,0.120171673819742,0.120171673819742,0.3646525429724,899,"tags=10%, list=6%, signal=9%","226422/12297/21838/237754/329919/242122/16822/639774/328505"
"GO:0010224","response to UV-B",14,-0.501815448347262,-1.36261896740437,0.120320855614973,0.120320855614973,0.364884617314163,2872,"tags=36%, list=19%, signal=29%","22591/15586/12925/12575/17380"
"GO:0043487","regulation of RNA stability",109,0.344944742002491,1.23767412427588,0.120405576679341,0.120405576679341,0.364921046025361,4762,"tags=40%, list=31%, signal=28%","24014/22339/140486/13555/18173/21938/234344/14573/245474/28114/21379/12193/18148/230721/77134/56403/210106/22608/51810/59092/19205/56190/80912/11991/73158/19704/11792/81904/233033/105859/13211/15568/213541/19317/234374/12006/214627/16549/26383/230738/100342/76936/233908/17164"
"GO:2000779","regulation of double-strand break repair",75,0.36688947727728,1.24495053369675,0.120643431635389,0.120643431635389,0.365402553571315,3880,"tags=37%, list=25%, signal=28%","19361/60530/223970/69885/14235/19362/12649/77782/75317/381678/320209/94232/22160/21853/12144/107823/17314/224008/216853/14194/71890/19891/99982/11545/110052/70790/319955/269400"
"GO:0001666","response to hypoxia",190,0.315381361616598,1.20530045513697,0.120710059171598,0.120710059171598,0.365402553571315,2925,"tags=24%, list=19%, signal=20%","12954/18751/74747/13058/231602/13614/22339/11555/20677/15368/171210/11670/22229/21335/21823/216021/16508/17127/246154/11639/11931/53417/17390/12156/12877/14465/112407/22346/11539/12282/11864/19664/11797/22160/20657/56085/22341/21808/18174/66568/18128/12013/66925/12490/20937/228139"
"GO:0032735","positive regulation of interleukin-12 production",28,0.468042925241293,1.33725371912225,0.12094395280236,0.12094395280236,0.365402895327472,2968,"tags=39%, list=19%, signal=32%","16792/24088/83430/16994/17242/15510/21939/20963/15900/15930/21898"
"GO:0032303","regulation of icosanoid secretion",19,0.502493340900448,1.32500173139239,0.120980091883614,0.120980091883614,0.365402895327472,1943,"tags=42%, list=13%, signal=37%","13614/16176/64292/16175/20963/21943/18442/237625"
"GO:0034121","regulation of toll-like receptor signaling pathway",60,0.389191266840946,1.27209175270563,0.121001390820584,0.121001390820584,0.365402895327472,1827,"tags=18%, list=12%, signal=16%","83490/100340/217166/24088/16365/228801/19260/16803/70312/13057/21929"
"GO:0048146","positive regulation of fibroblast proliferation",60,0.38968008399259,1.27368947680729,0.121001390820584,0.121001390820584,0.365402895327472,3144,"tags=32%, list=20%, signal=25%","16149/18787/268697/12428/13555/18595/18591/12571/11606/19417/21815/14114/12567/13874/71785/20091/18053/54635/16000"
"GO:0002764","immune response-regulating signaling pathway",147,0.32964976739546,1.22706808901552,0.121287128712871,0.121287128712871,0.365634932260887,1958,"tags=20%, list=13%, signal=17%","16071/16590/22177/16792/208154/16534/100123473/18751/14961/19264/24088/22637/23921/13036/74039/19260/16854/230126/105855/243910/17060/12927/21939/20963/21682/16818/22350/12518/22038"
"GO:0030858","positive regulation of epithelial cell differentiation",44,0.415716130134034,1.28320944420181,0.1212976022567,0.1212976022567,0.365634932260887,3069,"tags=32%, list=20%, signal=26%","16878/18787/13115/15223/14573/12945/18103/17300/18755/22410/18128/55948/14173/18612"
"GO:0002724","regulation of T cell cytokine production",22,0.485540101493524,1.31929783707506,0.121396054628225,0.121396054628225,0.365634932260887,1939,"tags=27%, list=12%, signal=24%","16182/17131/16176/21938/15216/16193"
"GO:0009127","purine nucleoside monophosphate biosynthetic process",20,0.493669156256421,1.31924050271109,0.121580547112462,0.121580547112462,0.365634932260887,5906,"tags=70%, list=38%, signal=43%","231327/23917/11565/11821/11564/14450/11717/237823/109674/108147/19139/67054/11566/229363"
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process",20,0.493669156256421,1.31924050271109,0.121580547112462,0.121580547112462,0.365634932260887,5906,"tags=70%, list=38%, signal=43%","231327/23917/11565/11821/11564/14450/11717/237823/109674/108147/19139/67054/11566/229363"
"GO:0048011","neurotrophin TRK receptor signaling pathway",30,0.461781243089528,1.32790530203911,0.121621621621622,0.121621621621622,0.365634932260887,2663,"tags=30%, list=17%, signal=25%","74747/19716/12927/20661/11606/24064/18049/76884/81907"
"GO:0032508","DNA duplex unwinding",33,0.452244420765997,1.32761432173295,0.121700879765396,0.121700879765396,0.365634932260887,2495,"tags=30%, list=16%, signal=25%","19361/17216/17219/21973/208084/79456/17220/320209/13871/12144"
"GO:0070839","metal ion export",38,0.436109419612031,1.31132530026205,0.121739130434783,0.121739130434783,0.365634932260887,2487,"tags=34%, list=16%, signal=29%","66240/16534/19739/11979/57814/320707/57442/18173/98660/11931/56188/54403/16511"
"GO:0051653","spindle localization",49,0.408520282564946,1.28220317252339,0.121776504297994,0.121776504297994,0.365634932260887,955,"tags=16%, list=6%, signal=15%","12615/108907/18817/54141/67052/70385/12316/56150"
"GO:0008202","steroid metabolic process",216,-0.240649536806631,-1.11161565060973,0.121814206890477,0.121814206890477,0.365634932260887,2848,"tags=26%, list=18%, signal=22%","192156/72999/100102/104086/56050/13360/26889/109754/65969/108079/13363/16816/18145/56448/11886/93759/12846/101502/11607/14164/20597/20788/20775/20851/16846/218461/73166/223920/68603/15490/22417/19017/29817/16971/622127/16531/20249/21834/103161/17855/16987/15357/14170/27413/231070/18194/16835/14263/13653/14137/50781/208715/74754/170459/241452/110196/66234"
"GO:1904645","response to amyloid-beta",32,0.457671656825691,1.33911399954626,0.121879588839941,0.121879588839941,0.365634932260887,3632,"tags=44%, list=23%, signal=34%","17395/11555/16401/22329/17390/56089/12363/18053/21898/16000/19141/12295/13838/11545"
"GO:0035336","long-chain fatty-acyl-CoA metabolic process",10,0.604165047130666,1.38254709139658,0.122073578595318,0.122073578595318,0.365998127864224,2467,"tags=40%, list=16%, signal=34%","330450/66198/74205/70025"
"GO:0008207","C21-steroid hormone metabolic process",22,-0.452757812019132,-1.37605646434792,0.122448979591837,0.122448979591837,0.36690446799301,2097,"tags=36%, list=14%, signal=31%","56448/20851/22417/19017/16531/13653/50781/241452"
"GO:0042304","regulation of fatty acid biosynthetic process",35,0.439748364886047,1.3069868401416,0.122627737226277,0.122627737226277,0.367005759230113,2643,"tags=37%, list=17%, signal=31%","16149/12189/54140/16176/27273/11363/11606/212980/19733/237625/228775/16418/226144"
"GO:0001501","skeletal system development",420,0.287589893438285,1.17223736290322,0.122751322751323,0.122751322751323,0.367005759230113,2324,"tags=18%, list=15%, signal=16%","16590/20319/64406/17395/12839/69480/13386/22177/620235/214685/19264/13614/14219/68527/17131/14563/17389/22339/18121/15245/14313/22402/217011/20677/270685/66175/216892/231633/16854/18595/19662/17313/73121/233781/231162/110075/17702/16948/12824/71982/14119/17127/14234/23850/108153/12815/17242/79456/16840/12817/30953/17390/12156/21873/21943/19733/17926/14172/18552/20354/12162/14247/58250/67671/14180/140858/12843/242316/20583/17701/22160/17300/21384/270106/23972/12628"
"GO:0030705","cytoskeleton-dependent intracellular transport",176,-0.251485173863085,-1.13106506818172,0.122751449381253,0.122751449381253,0.367005759230113,4508,"tags=42%, list=29%, signal=30%","18536/320191/13424/432516/56350/16572/14252/67269/54160/108686/11776/17828/214585/106633/16562/14533/67286/171567/18762/11820/73916/13191/213993/73668/76568/223697/71435/75665/16561/76779/16593/64933/67203/74019/81896/56542/23859/18457/67694/74682/17920/71703/67774/385668/78802/12589/68724/11777/17281/16570/19893/16553/80718/338367/380684/17913/17755/213081/17760/72421/228355/74052/77097/232946/264134/17762/52028/19419/319565/232943/212733/13518/17152/17754"
"GO:0036293","response to decreased oxygen levels",196,0.314564111597255,1.20626491112941,0.122786304604486,0.122786304604486,0.367005759230113,2925,"tags=24%, list=19%, signal=20%","12954/20510/18751/74747/13058/231602/13614/22339/11555/20677/15368/171210/11670/22229/21335/21823/216021/16508/17127/246154/11639/11931/53417/17390/12156/12877/14465/112407/22346/11539/12282/11864/19664/11797/22160/20657/56085/22341/21808/18174/66568/18128/12013/66925/12490/20937/228139"
"GO:0007612","learning",129,0.336571986390986,1.23946334546421,0.122850122850123,0.122850122850123,0.367005759230113,1806,"tags=19%, list=12%, signal=17%","16590/20510/268354/20897/20927/18121/24088/18189/11555/12038/21367/67405/20287/21823/18389/13844/98660/14168/66673/11606/21333/15465/18212/19699/104027"
"GO:0007602","phototransduction",16,-0.476277013525103,-1.3693525461055,0.122994652406417,0.122994652406417,0.367005759230113,2705,"tags=50%, list=17%, signal=41%","212541/18582/14539/20147/114230/110911/14686/14685"
